Gene	EntrezId	AFR	AMR	ASJ	EAS	FIN	NFE	SAS	Mean
AC006372.4	101927914	0.0	0.0	0.0	0.0	0.0	1.3336889445781709E-4	0	0.000019
AC007009.1	100505938	0.0	0	0	0.0	0.0	0.0	0	0.000000
AC007038.7	101928020	0.0010310853272676467	0	0	0	0	6.662225350737572E-5	0	0.000157
AC007099.1	101927884	0	0	0	0	5.727376788854599E-4	2.6676468551158907E-4	0	0.000120
AC007128.1	100505938	0.0	0.0	0.0	0.0	0.0	6.663112901151181E-5	0	0.000010
AC007163.6	101927795	3.436163906008005E-4	0.0	0.0	0.0	2.8636883944272996E-4	4.664800688624382E-4	0	0.000157
AC007182.6	102724153	0.0018328394275158645	0.0035885167121887207	0.003333333432674408	0.0018518517911434173	0.046105384826660156	0.01974123001098633	0	0.010922
AC007405.4	101926913	0.0	0.0	0.0	0.0	0.0	6.67645875364542E-5	0	0.000010
AC007463.2	101929551	0.0	0.0	0.0	0.0	0.0	6.664000917226076E-5	0	0.000010
AC007682.1	730100	0.0	0.0	0.0	0.0	0.016332378387451173	0.00107687811832875	0	0.002487
AC007740.1	101929570	0	0	0	0	0	2.003213996067643E-4	0	0.000029
AC007743.1	100129434	0.0	1.7934001982212067E-4	0.0	0.0	0.0	6.660450249910354E-5	0	0.000035
AC007750.5	101929532	0.0	0.0	0.0	0.0	0.0	0.0	0	0.000000
AC007773.2	400684	2.2909507155418395E-4	0.0	0.0	0.0	0.0	0.0	0	0.000033
AC008697.1	285626	0.0	0.0	0.0	6.16522803902626E-4	2.8620492666959764E-4	1.9984012469649316E-4	0	0.000158
AC009120.4	101928035	0.0	0.0	0.0	0.0	0.0	0.0	0	0.000000
AC009120.6	283922	0.0	0.0	0.0	0.0	1.0335917584598065E-4	1.790221780538559E-5	1.949191093444824E-4	0.000045
AC009227.2	100144595	7.092198729515076E-4	0.009129825457930564	0.0	0.0	0.0	6.682705134153366E-5	0	0.001415
AC009264.1	349160	0.001445620795711875	0.001193317398428917	0.0	0.0	0.0	2.0072532817721366E-4	0	0.000406
AC009299.2	101929512	0.0	0.0	0.0	0.0	0.0	6.663112901151181E-5	0	0.000010
AC009365.4	100506937	0.0	0.0	0.0	0.0	0.0	0.0	0	0.000000
AC009403.2	100506302	0.002897557644173503	4.282655194401741E-4	0.0	0.0	0.0	6.665777880698442E-5	0.0	0.000485
AC009473.1	100505921	0.0	0.0	0.0	0.0	0.0	0.0	0	0.000000
AC009501.4	100132215	0.0	0.0	0.0	0.0	0.0	0.0	0	0.000000
AC009506.1	643072	0.0	0.0	0.0	0.0	0.0	0.0	0	0.000000
AC009518.4	101928782	2.2914757952094078E-4	0.001193317398428917	0.0	6.16522803902626E-4	0.0	0.0	0	0.000291
AC010091.1	100128317	0.002178820203989744	0.0	0.0	0.0	0.0	0.0	0	0.000311
AC010127.3	102724058	1.1454753577709198E-4	0.0	0.0	0.0	0.0	0.0	0	0.000016
AC010226.4	101927100	1.1481055989861488E-4	0	0	0	0	0	0	0.000016
AC010524.2	101928295	2.3052098229527472E-4	0.0	0.0	6.180469691753387E-4	0.0011520737409591675	0.0010706224385648967	0	0.000439
AC010884.1	102724691	0.0	0.0	0	0.0	0.0	0.0	0	0.000000
AC010975.1	101927987	0	0	0	0	0	6.661337800323964E-5	0	0.000010
AC011523.2	105372441	0.0	0.0	0.0	6.16522803902626E-4	0.0	0.0	0	0.000088
AC011525.4	100507527	0.016975308656692504	0.009403548957780004	0.02873563289642334	0.019719455242156982	0.04283548355102539	0.029034860134124756	0.01973742961883545	0.023777
AC011899.9	100506585	1.1452130042016506E-4	0	0	0	0	0	0	0.000016
AC012462.2	102724849	0.0	0.0	0.0066225165128707885	0.0	0.0	0.0	0	0.000946
AC012494.1	101927948	1.1488970369100571E-4	0.0	0.0	0.0	0.0	0.0	0	0.000016
AC012507.3	151484	0.0	0.0	0.0	0.0	0.0	0.0	0	0.000000
AC013271.3	100271835	0.0	0.0	0.0	0.0	0.0	0.0	0	0.000000
AC013460.1	100506274	9.161704033613205E-4	0.0011961722373962402	0.0033112582564353943	0.0	0.0	0.004063415946438909	0	0.001355
AC016582.2	100631378	4.6223378740251064E-4	0.0	0.0	6.16522803902626E-4	0.0	0.0	7.094085216522217E-4	0.000255
AC016723.4	105616981	0.0	0.0	0.0	0.0	0.0	1.799839548766613E-5	0	0.000003
AC016747.3	339803	0.0	0.0	0.0	0.0	0.0	0.0	0	0.000000
AC016910.1	101928386	0.0	0.0	0.0	0.0	0.0	0.0	0	0.000000
AC017060.1	101927630	0.0	0.0	0.0	6.180469691753387E-4	0.0	0.0	0	0.000088
AC018647.3	100506725	0.04192440032958984	0.0035799521952867507	0.0	0.0	0.0	1.998312585055828E-4	0	0.006529
AC019048.1	101929452	0.12534372329711915	0.12320573806762695	0.1523178768157959	0.07540173053741456	0.2684602165222168	0.18870946884155274	0	0.133348
AC019117.1	102659288	0.0	0.0011961722373962402	0.0	0.0	0.0	0.0	0	0.000171
AC019181.2	101929633	0.0	0.0	0.0	0.0	0.0	0.0	0	0.000000
AC021218.2	389602	0.0	0.0	0.0	0.0	0.0	6.673785392194987E-5	0.0	0.000010
AC022007.5	401052	0.009638116182759403	0.0642822390049696	0.011347931921482085	0.003360215127468109	0.18884119749069214	0.006319210430374369	0	0.040541
AC022173.2	100130880	6.863418221473694E-4	2.1164916455745697E-4	0	0	0	6.659563165158033E-5	3.5644666757434607E-4	0.000189
AC022182.3	100130298	0.0	0.0	0.0	0.0	0.0	2.330893650650978E-5	0.0	0.000003
AC024592.9	101928844	0.002862376868724823	0.001193317398428917	0.0	0.0018495684862136841	0.0	1.332977879792452E-4	0	0.000863
AC025171.1	153684	0.0	0.0	0.0	0.0	0.0	0.0	0	0.000000
AC062028.1	285150	0.04816055068746209	0.08915662251412869	0.24172185897827148	0.011742892265319825	0.32259952545166015	0.23578782679862342	8.339994261041283E-4	0.135715
AC064875.2	100506474	0.0	0.0	0.0	0.0	0.0	1.998845161870122E-4	0	0.000029
AC068499.10	102725254	1.1462631635367871E-4	0.0	0.0	0.0	0.0	2.1483553806319832E-4	0	0.000047
AC068858.1	221122	0.0	0.0	0.0	0.0	0.0	0.0	0	0.000000
AC072062.1	101928103	0.0	0.0	0.0	0.0	0.0	0.0	0	0.000000
AC073072.5	541472	0.0	0.0	0.0	0.0	0.0	9.311333997175097E-6	3.43453767709434E-5	0.000006
AC073130.1	102724434	0.0	0.0	0.0	0.0	0.0	0.0	0	0.000000
AC073133.1	285889	0.6997820807248354	1.206164093017578	1.2312924766540527	1.2028463172912598	1.179494239985943	1.227629058356397	0	0.963887
AC073342.12	105375545	1.1457378976047039E-4	0	0	0	0	1.7907668370753528E-5	0	0.000019
AC074286.1	100130691	0.8450874115526676	0.9088620719313621	0.81520028591156	0.9833333587646484	0.8519477784633637	0.8589303481997922	0	0.751909
AC074289.1	100507006	5.73263019323349E-4	0.0	0.0	0.0	0.0	0.0	0	0.000082
AC079117.1	101927907	0	0	0	0	2.87521556019783E-4	4.018215835094452E-4	0	0.000098
AC079145.4	101928222	1.1488970369100571E-4	0.0	0.0	0.0	0.0	6.675567477941513E-5	0	0.000026
AC079610.2	100130451	0.0	9.415308944880962E-5	0.0	1.0277491994202137E-4	0.0	4.8386314883828166E-5	0.0	0.000035
AC079922.3	400999	0.0	0.0	0.0	0.0	0.0	0.0	0	0.000000
AC083884.8	101926943	1.1452130042016506E-4	2.474004030227661E-4	0	6.180469691753387E-4	4.5036929659545425E-5	5.538807809352874E-4	0	0.000226
AC083949.1	102723824	9.162228833884E-4	0.001193317398428917	0.0	0.0	0.0	0.0	0	0.000301
AC084219.4	100379224	0.0	0.0	0.0	0.0	0.0	0.0	0	0.000000
AC091729.9	101927021	1.149425283074379E-4	0.0	0.0	0.0	0.0	2.0149629097431898E-4	0	0.000045
AC091801.1	100129603	5.149330571293831E-4	7.199370674788952E-4	1.272588409483433E-4	0.0	0.0026425066590309142	0.005430484131211415	4.0110528469085695E-4	0.001405
AC093063.3	400696	0.0	0.0	0.0	0	0.0	0.0	0	0.000000
