Gene	EntrezId	AFR	AMR	ASJ	EAS	FIN	NFE	SAS	Mean
AADACL4	343066	0.009159423061646521	0.013501526401378215	0.025905059222131967	0.01567175176460296	0.018856092616915704	0.012493172860704362	0.008644811895210295	0.014890
AADACP1	201651	0.0	0.0	0.0	0.0	0.0	6.695232819765806E-5	0	0.000010
AADAT	51166	0.0026100432500243188	0.00575321561191231	0.0025481712445616722	0.0022443165211007	0.006373091395944357	0.012475152999977581	0.0054597384412772955	0.005352
AAGAB	79719	0.006380160357803106	0.0055692858365364376	0.01670807784423232	0.0053721979865804315	0.006742567708715797	0.011463743651402182	0.006499236284289509	0.008391
AAK1	22848	0.29596697171684355	0.532533911827486	0.3721152328699827	0.5599023771006614	0.4476779954927042	0.45537536417075897	0.35662523336941376	0.431457
AAMDC	28971	1.038747793296352	0.9205870513594709	0.8426093025878072	0.9116192003013566	1.0014691355032845	0.812279043692979	0.6769988503330387	0.886330
AAMP	14	0.09983648787252605	0.18614034416852518	0.014916361942887306	0.12417181034106761	0.03740875324234366	0.03898454953741748	0.036362518419045954	0.076832
AANAT	15	0.01525425116531551	0.0038026645104400816	0.004545739218592644	0.004476547171361744	8.312544133514166E-4	0.002900622033048421	0.0069222745974548165	0.005533
AAR2	25980	0.012963912296108902	0.00807239162735641	0.026696998551487924	0.01151207986753434	0.03216968492139131	0.017067415338242426	0.016279608418699354	0.017823
AARD	441376	0.1559991542669013	0.03804941748967394	0.07140293955802918	0.0822710424894467	0.10164222958497703	0.09296791903965641	0.03140558566199616	0.081963
AARS	16	0.29021443298086524	0.04810301461722702	0.08297474706545473	0.014057733193039894	0.01689491140190512	0.05284469669801183	0.030728646649513393	0.076545
AARS2	57505	0.2844195840973407	0.049933556870091704	0.025136754689738153	0.03438097553793341	0.0805144713865593	0.06288802265247796	0.032772382507100704	0.081435
AARSD1	80755	3.738967142999172E-4	8.348639123141766E-5	0	0.0	6.591089069843292E-5	7.210302277235314E-4	2.849998790770769E-4	0.000218
AASDH	132949	0.3702707499917597	0.8350333329918794	0.14969074030406773	0.5821985964477062	0.35471474631689487	0.3023768801044207	0.4391327267116867	0.433345
AASDHPPT	60496	0.0026004042755812407	0.003964056225959212	0.008531305510550737	0.005132849426008761	0.0010568081075325608	0.002337178144371137	0.002473538899794221	0.003728
AASS	10157	0.023933068285696208	0.007576756558846682	0.012356479493901134	0.027959853461943567	0.017431018822826445	0.019308671501930802	0.010445050175767391	0.017002
AATBC	284837	0.0	0.0	0.0	0.0	0.0	2.668360760435462E-4	0	0.000038
AATF	26574	0.050269529386423525	0.0710782727203332	0.009608314707875251	0.025049535557627678	0.017510456056334077	0.005844767043599859	0.021933280148077758	0.028756
AATK	9625	1.0870946087501943	0.9830834191618487	0.8027778037730604	0.7113461451139301	0.6377736612968147	0.769688928530668	0.8759781959862448	0.838249
ABAT	18	0.019827572018839418	0.004116042731329799	0.004690913055092096	0.011229102397337556	0.005059654959477484	0.0070796069724019615	0.00821725111687556	0.008603
ABCA1	19	1.0306471674749629	1.0985275107063353	0.9597732311673463	1.4125781610282138	0.8759487857855857	0.8456009198672837	0.7766767839575186	0.999965
ABCA10	10349	1.2370977437961848	0.6003928742022253	0.2481099161505699	0.4990980440797284	0.33956820621620865	0.21863744958944153	0.2633428734051995	0.486607
ABCA11P	79963	0.0026654125936329365	8.466333406977355E-4	1.2820512987673282E-4	0.0041080344608053565	4.2351821437478063E-4	0.0022776122583309188	0.0022561428975313904	0.001815
ABCA12	26154	1.0282276362925769	0.27247488977620377	0.08852780906483532	0.057599369026720526	0.12938839397858828	0.12165922793501523	0.09113466079579666	0.255573
ABCA13	154664	1.3261101647047326	0.8510773461312056	0.8213235787302255	0.7770623985119164	0.7498913719365373	0.8542055219633039	0.7267223326861858	0.872342
ABCA17P	650655	0.001030429694801569	0.0	0.0	0.0	0.0	6.688068620860576E-5	0	0.000157
ABCA2	20	0.12008384106680751	0.10999748818343505	0.16784809050150215	0.07654260198120028	0.09210948446299881	0.11191616358235479	0.14075223008869217	0.117036
ABCA3	21	0.058305988437496126	0.02813575886655599	0.05701813428662717	0.028651307825930415	0.06013989941217005	0.03923179743869696	0.03745223924750462	0.044134
ABCA4	24	1.1771158681996168	0.4236061352980323	0.49869831319898367	0.3980355401523411	0.42658946649637075	0.5233732293260982	0.3611649283464067	0.544083
ABCA5	23461	0.14576474051456897	0.06277830081060529	0.02154668712988496	0.05526124735362828	0.04053732473868877	0.03571329979866277	0.03391983095323667	0.056503
ABCA6	23460	0.462559405695647	0.9202078061946668	0.6418187559582293	0.5337620774982497	0.7227914621308446	0.7519472697394667	0.6967599920765497	0.675692
ABCA7	10347	0.7246464019967243	0.2182197508891113	0.08832525800913572	0.29857760495971886	0.14012787732761353	0.10743970509327483	0.12590270970482378	0.243320
ABCA8	10351	0.6123435114417225	0.22383400774095208	0.18483311160467564	0.3662001891573891	0.18643947945442052	0.16657008174050134	0.18862952599301935	0.275550
ABCA9	10350	0.3098482839949429	0.7175746741588227	0.6909636281523853	0.32672995421569795	0.7318179230112583	0.7294964667095337	0.6700936670275405	0.596646
ABCB1	5243	0.1423708391841501	0.10758139694109559	0.05807097120210528	0.15168800827581436	0.10791046526283025	0.05170699399430305	0.07018272660672664	0.098502
ABCB10	23456	0.13510533508844674	0.059884856001008305	0.06763960388489068	0.017775434772484004	0.05939954854082316	0.05291880154574755	0.02787031856365502	0.060085
ABCB11	8647	0.17880862569902092	0.07085567486239597	0.06653190393000841	0.10168969992548227	0.08773267165292055	0.07458771731704474	0.1471202290430665	0.103904
ABCB4	5244	0.1963940896652639	0.03126481342595071	0.02364776223897934	0.0136251478549093	0.10264276437461377	0.05676251171680633	0.029230866050347686	0.064795
ABCB5	340273	1.6880157374870033	1.7609864577534609	1.6940724483132363	2.220980853121728	1.8170716757001355	1.6469945980591	1.6865424764947965	1.787809
ABCB6	10058	0.21250410114880652	0.1334140923502855	0.030790224140509963	0.025947117977775633	0.03751735866535455	0.046279960125684735	0.02112660097423941	0.072511
ABCB8	11194	0.21558854499366134	0.1763517036731355	0.1795538450498134	0.1981551948050037	0.13852078630123288	0.23625548643700311	0.1506570333871059	0.185012
ABCB9	23457	0.017015894572250546	0.012515001667197793	0.010410475144162774	0.037006783415563405	0.00537572996225208	0.011075086289201863	0.009425619998946786	0.014689
ABCC1	4363	0.06965814035851509	0.044750956846401097	0.08073300323449076	0.02870545696467161	0.09248968728352339	0.09425238823518158	0.049011868943925944	0.065657
ABCC10	89845	0.08115331983193755	0.023126109181903304	0.04881632314994931	0.030100436629727483	0.042016206132248046	0.03547196787199937	0.03402648950228468	0.042102
ABCC11	85320	0.8018177568912506	0.43174653764115645	0.5678536767885088	0.9778175114048645	0.6579434830835089	0.543050405443646	0.6317352732736617	0.658852
ABCC12	94160	1.1318804246326908	0.6184401726070792	0.840207194518298	0.9412611538544298	0.8896092884382233	0.8535040267615114	0.8934688111534342	0.881196
ABCC13	150000	0.0021684671100229026	4.8785246908664705E-5	1.2444001622498037E-4	7.175737340003253E-4	0.0	0.0010782196605578064	1.5591179486364128E-4	0.000613
ABCC2	1244	0.4585634924005717	0.20846817843383178	0.2627022654842585	0.12938993535470217	0.26535460668615996	0.26472172886715273	0.3426436341390945	0.275978
ABCC3	8714	0.18829279612284153	0.0674508068873547	0.09374722151085735	0.03489571901038289	0.04846485511865467	0.09855217815202195	0.03876493561547249	0.081453
ABCC4	10257	0.23328499861527235	0.26157676389906553	0.23631699422374366	0.3306146094202995	0.13596384695265443	0.14179707677627448	0.279865655018948	0.231346
ABCC5	10057	0.027075592195615172	0.017679822607897223	0.012711668880656361	0.018839231748133897	0.015987396906130016	0.018858334449469112	0.026854465482756495	0.019715
ABCC5-AS1	100873982	8.016490936279297E-4	0	0	0	0	0	0	0.000115
ABCC6	368	0.2833042889274657	0.05859813804971054	0.06520516767166555	0.0639305884996429	0.08907141551375389	0.0740615791984601	0.07200211276765912	0.100882
ABCC6P1	653190	0.0031729448121041058	2.9529196675866844E-4	0.0	2.9134162701666355E-4	7.008205680176616E-4	3.836340183624998E-4	0.0034650285728275777	0.001187
ABCC6P2	730013	1.1539349332451821E-4	3.337338101118803E-5	0.0	1.8635855987668038E-4	5.492694675922394E-5	1.8070456804707646E-4	0.0	0.000082
ABCC8	6833	0.10130221347790211	0.04411284762900323	0.15446963691152632	0.03160193044226617	0.047774808607064186	0.09884261641127523	0.09252249822719022	0.081518
ABCC9	10060	0.10121078686323016	0.02110884989844635	0.025545294219627975	0.018772701011039318	0.009757896745577454	0.02177935098297894	0.01582612903555855	0.030572
ABCD2	225	0.013115248242393136	0.018838350567966698	0.011423829793930054	0.020792490360327064	0.019442757531069218	0.02668097383750137	0.02434709155000746	0.019234
ABCD3	5825	0.0048020913591608405	0.00726677562808618	0.002446091240271926	0.007760662361979484	0.0414294714294374	0.007694211986963637	0.003818579884245992	0.010745
ABCD4	5826	0.28524943068623543	0.03879451497923583	0.036494358386844394	0.014260282926261424	0.04406260270625353	0.04602117784554139	0.030053993535693733	0.070705
ABCE1	6059	0.007215769696049392	0.004341813242062926	0.0041353581100702285	0.007867878880351781	0.009958772785030306	0.006693035943317227	0.005176493518520147	0.006484
ABCF1	23	0.058065484687685964	0.009386979362461715	0.01798746551387012	0.018286285884678365	0.010776150454767049	0.007350258491933346	0.012867297502234578	0.019246
ABCF2	10061	0.09879635711200535	0.009366554189473391	0.005288090836256742	0.00303548211697489	0.003857207274995744	0.008845616917242297	0.0050048463139683004	0.019171
ABCF3	55324	0.07582427874673157	0.037017408984247595	0.04285830308683217	0.038597375070676204	0.032416661800816655	0.06262922224239446	0.049854984616395086	0.048457
ABCG1	9619	0.010467800693586469	0.005428954395465552	0.01871473650448024	0.023724483489058912	0.004057903024367988	0.006553312153555453	0.00932973057264462	0.011182
ABCG2	9429	0.1043547849636525	0.47655927212676036	0.18608445376157762	0.67342435288243	0.2024859494715929	0.1593880380986957	0.276047462138813	0.296906
ABCG4	64137	0.07372645520139486	0.01894210600759834	0.01086544593796134	0.010198397585190833	0.038324290150776506	0.017036493936902843	0.010293631439562887	0.025627
ABCG5	64240	0.21456145907752217	0.12168940162286163	0.10465607201680541	0.035337393805384636	0.09424453800078482	0.07637633717618883	0.051562900580465795	0.099775
ABCG8	64241	0.4685631478065625	0.5171779837086796	0.4700558469071984	0.9111862214980647	0.5609340613614768	0.47087805362301877	0.5768756921915338	0.567953
ABHD1	84696	0.3047449201112613	0.22455968939466403	0.18792186028324068	0.18620272746309638	0.16238696566317232	0.165560635374859	0.16997088707983493	0.200193
ABHD10	55347	0.02718143899459392	0.007077053531538695	0.0021726467926055193	0.004471312463283539	0.0017057687230408191	0.0056583701155614105	0.008243789342232048	0.008073
ABHD11	83451	0.003797333943657577	0.004844028956722468	9.564398974180222E-4	0.004708573874086142	1.3707166537642478E-4	0.002358346777618863	0.004898963114246726	0.003100
ABHD11-AS1	171022	5.733944848179817E-4	0.0	0	6.172839552164078E-4	0.0	0.0	0	0.000170
ABHD12	26090	0.047161622997373344	0.04024192479206249	0.038976038275286555	0.015203460389748215	0.03963597962167114	0.07199530207260978	0.020766943888738752	0.039140
ABHD12B	145447	0.2629166730539873	0.29033744693268093	0.20217791128903628	0.11439353598747402	0.36373722536023706	0.20826012883509976	0.2549747161963023	0.242400
ABHD14A	25864	0.05311421846970916	0.05214608670445159	0.040548399910330775	0.013596740094944835	0.08588414075784385	0.08285357756190934	0.036311270873993634	0.052065
ABHD14A-ACY1	100526760	0.06875626253429801	0.01915863830363378	0.013942829510197043	0.014607938965782523	0.010228121671825647	0.015401467385818251	0.014441672121174634	0.022362
ABHD14B	84836	0.05579743037000298	0.010831461509224028	0.0025203727185726167	0.002757934252731502	0.015678594103083015	0.0162869383970974	0.005466570586431772	0.015620
ABHD15	116236	0.036800865954719486	0.06483692948939279	0.16921137135475875	0.011390916747041046	0.09840446179267019	0.14248671007575467	0.04081986717879772	0.080564
ABHD16A	7920	0.026795706041157247	0.008483515514526516	0.028410951057448983	0.028331727012991904	0.005875783259980381	0.008143449428025633	0.01028077956289053	0.016617
ABHD16B	140701	0.12423367226962	0.17931680775480344	0.11041531638242304	0.24599712050054223	0.19446758652571589	0.1652896077214973	0.2118619794701226	0.175940
ABHD17A	81926	0.13179690700490027	0.024907234020065516	0.015530823636800051	0.07814841233659536	0.032308950554579496	0.038299499789136465	0.008143289806321263	0.047019
ABHD17B	51104	0.0032146278256550433	8.06585440877825E-4	1.0164667852222919E-4	0.013862391272559761	1.352311111986637E-4	0.0011704761342843995	5.805608141236007E-4	0.002839
ABHD17C	58489	0.5093239550013096	0.003637537455651909	8.156066574156284E-4	0.002828132677823305	0.0011875631660223007	0.0020034197182394564	7.190104085020721E-4	0.074359
ABHD18	80167	0.09134785579983146	0.016567832892760634	0.012195568513125182	0.030667803972028194	0.0018320521945133805	0.00578433537913952	0.0033935693185776473	0.023113
ABHD2	11057	0.0149521939503029	0.002924711895175278	0.0011189413350075484	0.008866996425203978	0.0189723433740437	0.0021839595364872367	0.001692448437679559	0.007245
ABHD3	171586	0.020481240330263974	0.00404471575981006	0.001482279310002923	0.0036693511065095663	0.01732548583764583	0.004960923877661116	0.006449185681995004	0.008345
ABHD4	63874	0.005106402053497732	0.006200737496837974	0.008733815886080265	0.006818176680244505	0.0069600881123915315	0.004378858439740725	0.005343516394495964	0.006220
ABHD5	51099	0.020532523011788727	0.007156902013812214	0.01069204842671752	0.010522986715659498	0.00734322058968246	0.014515351142617873	0.01506791795603931	0.012262
ABHD6	57406	0.005775027084164322	0.003057433112990111	0.01678171018138528	0.0048328094603493806	0.001685840468853712	0.0035940694907912983	0.0026671555219218135	0.005485
ABHD8	79575	0.2443745031952858	0.043798955492675304	0.0728482348844409	0.14811890829354524	0.15538850125391035	0.08105054543120786	0.04204205888789147	0.112517
ABI1	10006	0.01397730334661901	0.008633259132038803	0.0023631674610078337	0.010662560928612947	0.005159187773242593	0.007583473559934646	0.005987898749299348	0.007767
ABI2	10152	0.004429907551966607	0.005602873931638897	0.0026381668634712697	0.0055978799238801	0.004656652654521167	0.004305190747836605	0.003653589216992259	0.004412
ABI3	51225	0.01987507354002446	0.007510733716189861	0.009283774811774493	0.005751391290687025	0.012439581812359393	0.010365965606179089	0.007739591584540903	0.010424
ABI3BP	25890	1.1505135568976401	0.8789453886100091	1.0533543884567917	1.1906892101140694	0.7956250229757279	0.9215146118326811	1.0671060042572207	1.008250
ABITRAM	54942	0.023570326790213585	0.00943505359115079	0.010967495888471603	0.005513157830573618	0.025265724551863968	0.03211733874399215	0.009116406019311398	0.016569
ABL1	25	0.08189838219434023	0.04512232025386766	0.08511315578594804	0.01665610616095364	0.06075700785964727	0.0461290871334495	0.020822464539669454	0.050928
ABL2	27	0.24594733553938566	0.13366933797486127	0.13426463581621648	0.13749442864209413	0.2905078156897798	0.21308323385601396	0.15850206154165788	0.187638
ABLIM1	3983	0.21152075957506894	0.023389110930729658	0.02003055647946894	0.030514641171321272	0.028153725531883538	0.018681519746896812	0.02263879855396226	0.050704
ABLIM2	84448	0.026564931380562484	0.01590676052030176	0.0207161911111325	0.014962768401019275	0.012737815375439823	0.014236284364596941	0.014175153893884272	0.017043
ABLIM3	22885	0.0503218511166051	0.020322567538823933	0.054998856093734505	0.016866494161076842	0.031577965477481484	0.03350848279718775	0.04288644012529403	0.035783
ABO	28	0.5685563787119463	0.44124305822188037	0.6902348040230573	0.5583865420194343	0.808900431166403	0.5807953680661739	0.8122326189186424	0.637193
ABR	29	0.06983292586170137	0.24414730514166877	0.25110460111871363	0.016797390286810696	0.14771119528915733	0.2205294748453889	0.21354624158004298	0.166238
ABRA	137735	0.02001361995469779	0.022785484385676683	0.04284617140889168	0.015301304766908289	0.06706577296834439	0.03567953936348203	0.06258690945804118	0.038040
ABRACL	58527	8.840029314160347E-4	0.0010155062610283493	0.001118665635585785	6.397734303027391E-4	8.97021871060133E-5	8.401983010116965E-4	7.252750312909484E-4	0.000759
ABRAXAS1	84142	0.1787028055638075	0.6447178926528432	0.3756498537864536	0.6733755114860833	0.5569064219202846	0.4695147034263937	0.48153866424923764	0.482915
ABRAXAS2	23172	0.0029473440814763306	0.00418701512273401	0.0013215310964733362	0.0038901399681344627	0.0013021082477644086	0.004247434715507552	0.011099121598526836	0.004142
ABT1	29777	0.03840528695378453	0.01107610325794667	0.008448808630928397	0.0042774373712018135	0.0028786928951740265	0.003869991825777106	0.002873134973924607	0.010261
ABTB1	80325	0.011908148592337965	0.01530642578843981	0.006895866161212325	0.014737778585404157	0.015728861601091923	0.020552426712820305	0.022244141255505383	0.015339
ABTB2	25841	0.044376087710261344	0.02234268873464316	0.016741521544754504	0.0210600678389892	0.033074420834891496	0.0374572187353624	0.020729224593378604	0.027969
ACAA1	30	0.11286686444655061	0.05636195444036275	0.051784861050546166	0.04469433847349137	0.1047036451101303	0.09890670107037294	0.04437463352456689	0.073385
ACAA2	10449	0.02165100630838424	0.01283079981803894	0.010366120841354132	0.022692371918819846	0.029804496117867528	0.016821684963069856	0.07290014639962465	0.026724
ACACA	31	0.07691324308514595	0.015329715134575962	0.042640068139880895	0.07393483792431653	0.03540105949155986	0.030140015077777207	0.013452651349361987	0.041116
ACACB	32	0.3448854543361813	0.2811015221662819	0.3633188621886074	0.37169229859951886	0.34045801697764544	0.40793670472921806	0.4103417082852684	0.359962
ACAD10	80724	0.36385020657442513	0.04580626665847376	0.04686418420635164	0.019597699167206883	0.048293637204915286	0.06724068762501702	0.1127572391484864	0.100630
ACAD11	84129	0.041318045961670574	0.08752131770597771	0.03776017692871392	0.011881234953179956	0.015601901863701641	0.015124601885909215	0.006647845185361803	0.030836
ACAD8	27034	0.052674279445782304	0.01884867819491774	0.00672130174934864	0.00812536694575101	0.025888424664735794	0.02836316557484679	0.005384335690177977	0.020858
ACAD9	28976	0.1142204889981076	0.026845886991359293	0.038421092377975585	0.0856342311669141	0.07792082288768143	0.037888647951185704	0.07439761974150315	0.065047
ACADL	33	0.15155650917906313	0.26217030581319706	0.35937228187918663	0.2141472523054108	0.3860859953192994	0.3920246777991997	0.35876716795144603	0.303446
ACADM	34	0.01062638582661748	0.011279883810784668	0.007503932313993573	0.008199555696919561	0.004485500454902649	0.015639351766440088	0.006135413721203804	0.009124
ACADS	35	0.7342883819108829	1.0087464299728162	0.8549386888369918	0.6681085451459512	0.7956893766205758	0.7652797908266075	0.9705585948005319	0.828230
ACADSB	36	0.010231875968165695	0.0072035499615594745	0.011705600265413523	0.009066854608245195	0.0025313025759533046	0.005383696493227035	0.008859542256686836	0.007855
ACADVL	37	0.5144363058358431	0.5075835522916168	0.5270323567930609	0.4893708827579394	0.6339809417445212	0.590639432205353	0.010201077107340098	0.467606
ACAN	176	2.3414519408065826	1.6400161136314273	2.6989682986028494	1.4662547351839021	2.795408875490539	2.9991259408032054	2.658913901974447	2.371449
ACAP1	9744	0.09641279711853713	0.015394898906815797	0.028706894377246498	0.007902756007388234	0.013038505865260959	0.019157566401408987	0.017777147248852997	0.028342
ACAP2	23527	0.008594364933669567	0.008249487776774913	0.003158581545576453	0.004118741396814585	0.007916425443254412	0.013280417187488638	0.008386391284875571	0.007672
ACAP3	116983	0.03998391797300428	0.06301424080505967	0.019347348660230638	0.020084785940125586	0.010717404074966908	0.023106979652657175	0.021298346172552555	0.028222
ACAT1	38	0.1432121403189376	0.47819175260839986	0.4022442646045238	0.34300922343041745	0.3080426101479679	0.32571208088251297	0.4825398411345668	0.354707
ACAT2	39	0.24756485654972493	0.6479308943357318	0.5659896856546403	0.20059716446325182	0.6061648006411269	0.5971018841484329	0.5059555693017319	0.481615
ACBD3	64746	0.6244523523235693	0.748285548381973	0.6484566925093531	0.4599137660721317	0.6578825500514358	0.6187972554471344	0.42881322383647785	0.598086
ACBD4	79777	0.2375980672147125	0.04764624756993726	0.10176629090681671	0.03399916589260101	0.10236924478318542	0.07569702171313111	0.04421366070630029	0.091899
ACBD5	91452	0.10614681735634804	0.21674362224992363	0.05136199533008039	0.14577187255956234	0.031108255512081087	0.047816309538902715	0.0731725713214837	0.096017
ACBD6	84320	0.0023886594781652093	0.002535440095234662	3.049400821328163E-4	0.004650972839444875	1.353873172774911E-4	0.0018437684915261342	0.0019871069421060383	0.001978
ACBD7	414149	0.10980740614235401	0.027111316837836057	0.028244869550690055	0.01298790771048516	0.027659937338903547	0.033005185461370275	0.009531185973901301	0.035478
ACCS	84680	0.09216361830476671	0.01099932296667248	0.020595235228538514	0.014616076489910484	0.01877516569569707	0.007504865304799751	0.03088936601532623	0.027935
ACCSL	390110	0.05591488279867917	0.006585924089886248	0.028585700681433082	0.019002055814489723	0.0026044373167678713	0.005757155700703152	0.02918148147407919	0.021090
ACD	65057	0.005817372119054198	0.00233517499640584	0.007054051421582699	0.0024876612657681106	0.0012896085344254972	0.005560938498820178	0.006396584641188383	0.004420
ACE	1636	0.3557056028256193	0.07255843066144735	0.06991945651359856	0.08595485890284181	0.08505335381720215	0.07794327678100671	0.09533735737437382	0.120353
ACER1	125981	0.0032367053488269446	0.009152720144484192	8.294406067579984E-4	0.012535820524208248	0.001303161042742431	0.004598129144287668	0.005213889197912067	0.005267
ACER2	340485	0.02251553830690682	0.006399480015970766	0.0026492206007242202	0.1575835007801652	0.0211815008148551	0.019126551746740005	0.006721560892183334	0.033740
ACER3	55331	0.0014975493354722857	0.0017452339665032922	3.063947707414627E-4	0.0017608764581382274	1.3556833378970624E-4	0.0014878581993980333	8.784948498941958E-4	0.001116
ACHE	43	1.0162438263744116	1.0475274400576018	1.1119186461064965	1.0082219613995402	1.0445648038201034	1.1234126683761132	1.0954630571766757	1.063907
ACIN1	22985	1.4829954348411412	0.8585723693016917	1.001871543349698	1.1183227274054661	0.8241306399833411	0.9956575487583177	0.863992263104301	1.020792
ACKR1	2532	0.033414029832929376	0.09457666336093098	0.08597665114328265	0.11057923551183194	0.19810381287243217	0.19469472764525564	0.15331137428525834	0.124379
ACKR2	1238	8.015125431120396E-4	0.0014021645300090313	0.0	0.0	2.865329571068287E-4	8.060086809564382E-5	2.924483572132885E-4	0.000409
ACKR3	57007	1.144688669592142E-4	0	0	0	0	7.597454939968884E-5	0	0.000027
ACKR4	51554	0.050927590560168025	0.007790077175013721	0.008817275734618307	0.0095810672827065	0.012157971714623272	0.006408429411239922	0.006045867332722991	0.014533
ACLY	47	0.03767233042512089	0.03162638198817149	0.01068513841368258	0.027316968119703234	0.007811542572453618	0.018354957316769286	0.01893407924566418	0.021772
ACMSD	130013	0.0038533228589221835	0.00986742713721469	0.0041786126140505074	0.025806462075561285	0.001096277697943151	0.003393026497797109	0.00853300901595503	0.008104
ACO1	48	0.20610536495223641	0.02034142340766266	0.010089451307430863	0.07562969462014735	0.024872046429663897	0.015887449076399208	0.01891432377276942	0.053120
ACO2	50	0.0157875956594944	0.008798155358526856	0.003981488961726427	0.010919423578307032	0.010108182029798627	0.013225468742311931	0.014695690816733987	0.011074
ACOD1	730249	0.03161895227618516	0.013275891770608722	0.014560480481013655	0.004570401748642325	0.024171465495601296	0.017799652841640635	0.006897681807167828	0.016128
ACOT1	641371	0.16850520421750845	0.025261991396546363	0.01121596802957356	0.006463971799239516	0.024840121064335106	0.02413536570384167	0.04595934414770454	0.043769
ACOT11	26027	0.24160812539979815	0.22079717396991327	0.15678599384613334	0.058328271619975565	0.08624250919092447	0.11559452076384331	0.06409805095987395	0.134779
ACOT12	134526	0.22686937622260303	0.11225394741864875	0.23233862759545446	0.012488158443011344	0.13268600791227073	0.1938231749692932	0.1571568096987903	0.152517
ACOT13	55856	0.009002038459293545	0.0030006989813409746	1.0158471763134002E-4	0.0042330083763226865	0.0010513573046773673	0.003391132831457071	0.025311878426000477	0.006585
ACOT2	10965	0.05794337401632219	0.037823566719889644	0.07428468910045921	0.020429391525685788	0.048210531994700434	0.06819147448870354	0.04467239030636847	0.050222
ACOT4	122970	0.24347306015901268	0.6694565901719034	0.5536348135303706	0.782366744033061	0.8368619349831715	0.6476414152304641	0.6467722989618778	0.625744
ACOT6	641372	0.027591241355985403	0.003332785740494728	0.008657387290149927	0.004665178493596613	0.026721405643038453	0.012080199216725304	9.561965218745172E-4	0.012001
ACOT7	11332	0.004493769621476531	0.004480894254520536	0.0020410510897636413	0.004024889329448342	0.0012975619919598103	0.0041116680030245335	0.0018043601210229099	0.003179
ACOT8	10005	0.0216122084017843	0.01096687576500699	0.04174503303132951	0.03160431833472103	0.031897911494597794	0.022701418852666393	0.10159533774014562	0.037446
ACOX1	51	0.09420503591187299	0.06778021194972098	0.09229024542495608	0.13873500423505902	0.04737772040534764	0.058026178076979705	0.041810550049412996	0.077175
ACOX2	8309	0.05161163919139653	0.01543773542623967	0.005241266647353768	0.023948545693419875	0.011893170815892518	0.00939300996309612	0.015504361789207905	0.019004
ACOX3	8310	0.0933730731299147	0.022693825145252047	0.050268688034266235	0.04399829057045281	0.05782366702798754	0.0442409433692228	0.05600832573138177	0.052630
ACOXL	55289	0.3850979218585417	0.37895185926696284	0.41073456151410936	0.4211872500181198	0.3348815996851772	0.3301589856419014	0.36220152063062416	0.374745
ACP1	52	0.4053052579192445	0.5065535649610683	0.5475868076458573	0.4640957366069779	0.7352192151965573	0.6968190348386998	0.6159875617874786	0.567367
ACP2	53	0.00906617155764252	0.008294531221035868	0.014500959590077401	0.00515120034571737	0.013644079160876572	0.011379505709046498	0.0082883842010051	0.010046
